seed,step,dataset,muh_fun,method,coverage,width,MSE
0,6,red_protein,NN,wsplit_1,1.0,1.2827839150184843,0.08055409235070946
0,6,red_protein,NN,wsplit_2,1.0,inf,0.08055409235070946
0,6,red_protein,NN,wsplit_3,1.0,inf,0.08055409235070946
0,6,red_protein,NN,wsplit_4,1.0,inf,0.08055409235070946
0,7,red_protein,NN,split,1.0,1.102900795320966,0.08801135614264621
0,7,red_protein,NN,wsplit_1,1.0,1.5387414578189218,0.08801135614264621
0,7,red_protein,NN,wsplit_2,1.0,1.5387414578189218,0.08801135614264621
0,7,red_protein,NN,wsplit_3,1.0,1.5387414578189218,0.08801135614264621
0,7,red_protein,NN,wsplit_4,1.0,1.5387414578189218,0.08801135614264621
0,8,red_protein,NN,split,1.0,1.3531716550223039,0.09397947156094816
0,8,red_protein,NN,wsplit_1,1.0,1.4477261458865738,0.09397947156094816
0,8,red_protein,NN,wsplit_2,1.0,1.4477261458865738,0.09397947156094816
0,8,red_protein,NN,wsplit_3,1.0,1.4477261458865738,0.09397947156094816
0,8,red_protein,NN,wsplit_4,1.0,1.4477261458865738,0.09397947156094816
0,9,red_protein,NN,split,1.0,1.3805987921888287,0.10187969898502953
0,9,red_protein,NN,wsplit_1,1.0,inf,0.10187969898502953
0,9,red_protein,NN,wsplit_2,1.0,inf,0.10187969898502953
0,9,red_protein,NN,wsplit_3,1.0,inf,0.10187969898502953
0,9,red_protein,NN,wsplit_4,1.0,inf,0.10187969898502953
0,10,red_protein,NN,split,1.0,1.2821186175634338,0.08535103724447293
0,10,red_protein,NN,wsplit_1,1.0,1.6074299847174651,0.08535103724447293
0,10,red_protein,NN,wsplit_2,1.0,1.6074299847174651,0.08535103724447293
0,10,red_protein,NN,wsplit_3,1.0,1.6074299847174651,0.08535103724447293
0,10,red_protein,NN,wsplit_4,1.0,1.6074299847174651,0.08535103724447293
0,11,red_protein,NN,split,0.0,1.1748676511141916,0.09610405326174566
0,11,red_protein,NN,wsplit_1,1.0,1.8158699410640005,0.09610405326174566
0,11,red_protein,NN,wsplit_2,1.0,1.8158699410640005,0.09610405326174566
0,11,red_protein,NN,wsplit_3,1.0,1.8158699410640005,0.09610405326174566
0,11,red_protein,NN,wsplit_4,1.0,1.8158699410640005,0.09610405326174566
0,12,red_protein,NN,split,1.0,1.4073732706988165,0.09027167937039554
0,12,red_protein,NN,wsplit_1,1.0,1.701729819913797,0.09027167937039554
0,12,red_protein,NN,wsplit_2,1.0,inf,0.09027167937039554
0,12,red_protein,NN,wsplit_3,1.0,inf,0.09027167937039554
0,12,red_protein,NN,wsplit_4,1.0,inf,0.09027167937039554
0,13,red_protein,NN,split,1.0,1.2249455961800682,0.0969489735574125
0,13,red_protein,NN,wsplit_1,1.0,1.1457916526698788,0.0969489735574125
0,13,red_protein,NN,wsplit_2,1.0,1.1457916526698788,0.0969489735574125
0,13,red_protein,NN,wsplit_3,1.0,1.1457916526698788,0.0969489735574125
0,13,red_protein,NN,wsplit_4,1.0,1.1457916526698788,0.0969489735574125
0,14,red_protein,NN,split,0.0,1.4013085199828605,0.09644889462965964
0,14,red_protein,NN,wsplit_1,1.0,1.4656709482083108,0.09644889462965964
0,14,red_protein,NN,wsplit_2,1.0,inf,0.09644889462965964
0,14,red_protein,NN,wsplit_3,1.0,inf,0.09644889462965964
0,14,red_protein,NN,wsplit_4,1.0,inf,0.09644889462965964
0,15,red_protein,NN,split,1.0,1.4439499842331154,0.09506530566657916
0,15,red_protein,NN,wsplit_1,1.0,1.4439499842331154,0.09506530566657916
0,15,red_protein,NN,wsplit_2,1.0,1.4439499842331154,0.09506530566657916
0,15,red_protein,NN,wsplit_3,1.0,1.4439499842331154,0.09506530566657916
0,15,red_protein,NN,wsplit_4,1.0,1.4439499842331154,0.09506530566657916
1,0,red_protein,NN,split,1.0,1.277387679749419,0.0870709161540725
1,0,red_protein,NN,wsplit_1,1.0,inf,0.0870709161540725
1,0,red_protein,NN,wsplit_2,1.0,inf,0.0870709161540725
1,0,red_protein,NN,wsplit_3,1.0,inf,0.0870709161540725
1,0,red_protein,NN,wsplit_4,1.0,inf,0.0870709161540725
1,1,red_protein,NN,split,1.0,0.9650718219671376,0.07995868896042613
1,1,red_protein,NN,wsplit_1,1.0,inf,0.07995868896042613
1,1,red_protein,NN,wsplit_2,1.0,inf,0.07995868896042613
1,1,red_protein,NN,wsplit_3,1.0,inf,0.07995868896042613
1,1,red_protein,NN,wsplit_4,1.0,inf,0.07995868896042613
1,2,red_protein,NN,split,1.0,1.2384501408650173,0.07763674015272075
1,2,red_protein,NN,wsplit_1,1.0,1.235953086662028,0.07763674015272075
1,2,red_protein,NN,wsplit_2,1.0,1.235953086662028,0.07763674015272075
1,2,red_protein,NN,wsplit_3,1.0,1.235953086662028,0.07763674015272075
1,2,red_protein,NN,wsplit_4,1.0,1.235953086662028,0.07763674015272075
1,3,red_protein,NN,split,1.0,1.2766850538961036,0.08958421188542094
1,3,red_protein,NN,wsplit_1,1.0,inf,0.08958421188542094
1,3,red_protein,NN,wsplit_2,1.0,inf,0.08958421188542094
1,3,red_protein,NN,wsplit_3,1.0,inf,0.08958421188542094
1,3,red_protein,NN,wsplit_4,1.0,inf,0.08958421188542094
1,4,red_protein,NN,split,1.0,1.3450573449193741,0.06892838618048128
1,4,red_protein,NN,wsplit_1,1.0,1.480463719680746,0.06892838618048128
1,4,red_protein,NN,wsplit_2,1.0,1.3481997804705272,0.06892838618048128
1,4,red_protein,NN,wsplit_3,1.0,1.3481997804705272,0.06892838618048128
1,4,red_protein,NN,wsplit_4,1.0,1.3481997804705272,0.06892838618048128
1,5,red_protein,NN,split,1.0,1.1441685563642365,0.09107018131475288
1,5,red_protein,NN,wsplit_1,1.0,inf,0.09107018131475288
1,5,red_protein,NN,wsplit_2,1.0,1.7318888657347427,0.09107018131475288
1,5,red_protein,NN,wsplit_3,1.0,1.7318888657347427,0.09107018131475288
1,5,red_protein,NN,wsplit_4,1.0,1.7318888657347427,0.09107018131475288
1,6,red_protein,NN,split,1.0,1.181000056744123,0.0754475816879201
1,6,red_protein,NN,wsplit_1,1.0,1.557108943897792,0.0754475816879201
1,6,red_protein,NN,wsplit_2,1.0,1.181000056744123,0.0754475816879201
1,6,red_protein,NN,wsplit_3,1.0,1.3589601711633894,0.0754475816879201
1,6,red_protein,NN,wsplit_4,1.0,1.3589601711633894,0.0754475816879201
1,7,red_protein,NN,split,1.0,1.2420668549610245,0.087255912642201
1,7,red_protein,NN,wsplit_1,1.0,inf,0.087255912642201
1,7,red_protein,NN,wsplit_2,1.0,inf,0.087255912642201
1,7,red_protein,NN,wsplit_3,1.0,inf,0.087255912642201
1,7,red_protein,NN,wsplit_4,1.0,inf,0.087255912642201
1,8,red_protein,NN,split,1.0,1.1717228037889091,0.07580925670560243
1,8,red_protein,NN,wsplit_1,1.0,1.5519909201212267,0.07580925670560243
1,8,red_protein,NN,wsplit_2,1.0,1.1717228037889091,0.07580925670560243
1,8,red_protein,NN,wsplit_3,1.0,1.1717228037889091,0.07580925670560243
1,8,red_protein,NN,wsplit_4,1.0,1.1717228037889091,0.07580925670560243
1,9,red_protein,NN,split,0.0,1.216103977539242,0.0891333882923407
1,9,red_protein,NN,wsplit_1,0.0,1.6770311595290943,0.0891333882923407
1,9,red_protein,NN,wsplit_2,1.0,inf,0.0891333882923407
1,9,red_protein,NN,wsplit_3,1.0,inf,0.0891333882923407
1,9,red_protein,NN,wsplit_4,1.0,inf,0.0891333882923407
1,10,red_protein,NN,split,1.0,1.262722259598788,0.08397126988663849
1,10,red_protein,NN,wsplit_1,1.0,inf,0.08397126988663849
1,10,red_protein,NN,wsplit_2,1.0,inf,0.08397126988663849
1,10,red_protein,NN,wsplit_3,1.0,inf,0.08397126988663849
1,10,red_protein,NN,wsplit_4,1.0,inf,0.08397126988663849
1,11,red_protein,NN,split,1.0,1.3959443799713989,0.06768843177423585
1,11,red_protein,NN,wsplit_1,1.0,1.4004790700397811,0.06768843177423585
1,11,red_protein,NN,wsplit_2,1.0,1.4004790700397811,0.06768843177423585
1,11,red_protein,NN,wsplit_3,1.0,1.4004790700397811,0.06768843177423585
1,11,red_protein,NN,wsplit_4,1.0,1.4004790700397811,0.06768843177423585
1,12,red_protein,NN,split,1.0,1.3052332599208212,0.08811562290464732
1,12,red_protein,NN,wsplit_1,1.0,1.3052332599208212,0.08811562290464732
1,12,red_protein,NN,wsplit_2,1.0,1.5152184101566073,0.08811562290464732
1,12,red_protein,NN,wsplit_3,1.0,1.5152184101566073,0.08811562290464732
1,12,red_protein,NN,wsplit_4,1.0,1.5152184101566073,0.08811562290464732
1,13,red_protein,NN,split,1.0,1.2571319991002736,0.07651469257661014
1,13,red_protein,NN,wsplit_1,1.0,1.319685790067691,0.07651469257661014
1,13,red_protein,NN,wsplit_2,1.0,1.319685790067691,0.07651469257661014
1,13,red_protein,NN,wsplit_3,1.0,1.319685790067691,0.07651469257661014
1,13,red_protein,NN,wsplit_4,1.0,1.319685790067691,0.07651469257661014
1,14,red_protein,NN,split,1.0,0.9700551181174003,0.08443840771310346
1,14,red_protein,NN,wsplit_1,1.0,1.3837069362344518,0.08443840771310346
1,14,red_protein,NN,wsplit_2,1.0,inf,0.08443840771310346
1,14,red_protein,NN,wsplit_3,1.0,inf,0.08443840771310346
1,14,red_protein,NN,wsplit_4,1.0,inf,0.08443840771310346
1,15,red_protein,NN,split,1.0,1.1207028916561461,0.08407981237603696
1,15,red_protein,NN,wsplit_1,1.0,1.4867164339624257,0.08407981237603696
1,15,red_protein,NN,wsplit_2,1.0,1.73651645890374,0.08407981237603696
1,15,red_protein,NN,wsplit_3,1.0,1.73651645890374,0.08407981237603696
1,15,red_protein,NN,wsplit_4,1.0,1.73651645890374,0.08407981237603696
2,0,red_protein,NN,split,1.0,0.7799557855889067,0.07500555154891213
2,0,red_protein,NN,wsplit_1,1.0,inf,0.07500555154891213
2,0,red_protein,NN,wsplit_2,1.0,inf,0.07500555154891213
2,0,red_protein,NN,wsplit_3,1.0,inf,0.07500555154891213
2,0,red_protein,NN,wsplit_4,1.0,inf,0.07500555154891213
2,1,red_protein,NN,split,0.0,0.9095954001371771,0.06764199519081104
2,1,red_protein,NN,wsplit_1,0.0,1.0056003962329736,0.06764199519081104
2,1,red_protein,NN,wsplit_2,0.0,1.0056003962329736,0.06764199519081104
2,1,red_protein,NN,wsplit_3,0.0,1.0056003962329736,0.06764199519081104
2,1,red_protein,NN,wsplit_4,0.0,1.0056003962329736,0.06764199519081104
2,2,red_protein,NN,split,1.0,1.348404686772414,0.07917412408417505
2,2,red_protein,NN,wsplit_1,1.0,1.3865917118065374,0.07917412408417505
2,2,red_protein,NN,wsplit_2,1.0,1.3865917118065374,0.07917412408417505
2,2,red_protein,NN,wsplit_3,1.0,1.3865917118065374,0.07917412408417505
2,2,red_protein,NN,wsplit_4,1.0,1.3865917118065374,0.07917412408417505
2,3,red_protein,NN,split,1.0,0.8425908459422444,0.06681909411682069
2,3,red_protein,NN,wsplit_1,1.0,0.7099991193065651,0.06681909411682069
2,3,red_protein,NN,wsplit_2,1.0,1.2203840169370554,0.06681909411682069
2,3,red_protein,NN,wsplit_3,1.0,1.2203840169370554,0.06681909411682069
2,3,red_protein,NN,wsplit_4,1.0,1.2203840169370554,0.06681909411682069
2,4,red_protein,NN,split,1.0,0.9528777885169659,0.0764588272449444
2,4,red_protein,NN,wsplit_1,1.0,inf,0.0764588272449444
2,4,red_protein,NN,wsplit_2,1.0,1.0361446022357095,0.0764588272449444
2,4,red_protein,NN,wsplit_3,1.0,1.0361446022357095,0.0764588272449444
2,4,red_protein,NN,wsplit_4,1.0,1.0361446022357095,0.0764588272449444
2,5,red_protein,NN,split,1.0,0.9813018965144839,0.07711132703471432
2,5,red_protein,NN,wsplit_1,1.0,0.8936439663051243,0.07711132703471432
2,5,red_protein,NN,wsplit_2,1.0,1.3439392752081312,0.07711132703471432
2,5,red_protein,NN,wsplit_3,1.0,1.3439392752081312,0.07711132703471432
2,5,red_protein,NN,wsplit_4,1.0,1.3439392752081312,0.07711132703471432
2,6,red_protein,NN,split,1.0,1.4015798711696477,0.06354467047266503
2,6,red_protein,NN,wsplit_1,1.0,1.4015798711696477,0.06354467047266503
2,6,red_protein,NN,wsplit_2,1.0,1.4480432484625103,0.06354467047266503
2,6,red_protein,NN,wsplit_3,1.0,1.4480432484625103,0.06354467047266503
2,6,red_protein,NN,wsplit_4,1.0,1.4480432484625103,0.06354467047266503
2,7,red_protein,NN,split,1.0,1.3425614887565234,0.07223308133440107
2,7,red_protein,NN,wsplit_1,1.0,1.7969597421116923,0.07223308133440107
2,7,red_protein,NN,wsplit_2,1.0,inf,0.07223308133440107
2,7,red_protein,NN,wsplit_3,1.0,inf,0.07223308133440107
2,7,red_protein,NN,wsplit_4,1.0,inf,0.07223308133440107
2,8,red_protein,NN,split,1.0,1.2543075831577113,0.07669862304806345
2,8,red_protein,NN,wsplit_1,1.0,1.2543075831577113,0.07669862304806345
2,8,red_protein,NN,wsplit_2,1.0,1.4505564963776059,0.07669862304806345
2,8,red_protein,NN,wsplit_3,1.0,1.4505564963776059,0.07669862304806345
2,8,red_protein,NN,wsplit_4,1.0,1.4505564963776059,0.07669862304806345
2,9,red_protein,NN,split,1.0,1.3173884307031856,0.07038341509613764
2,9,red_protein,NN,wsplit_1,1.0,1.3173884307031856,0.07038341509613764
2,9,red_protein,NN,wsplit_2,1.0,1.3173884307031856,0.07038341509613764
2,9,red_protein,NN,wsplit_3,1.0,1.3173884307031856,0.07038341509613764
2,9,red_protein,NN,wsplit_4,1.0,1.3173884307031856,0.07038341509613764
2,10,red_protein,NN,split,1.0,1.2289765792366318,0.07220349315335867
2,10,red_protein,NN,wsplit_1,1.0,1.2499639156013385,0.07220349315335867
2,10,red_protein,NN,wsplit_2,1.0,1.2499639156013385,0.07220349315335867
2,10,red_protein,NN,wsplit_3,1.0,1.2499639156013385,0.07220349315335867
2,10,red_protein,NN,wsplit_4,1.0,1.2499639156013385,0.07220349315335867
2,11,red_protein,NN,split,1.0,0.9209299582053849,0.07377524187110382
2,11,red_protein,NN,wsplit_1,1.0,inf,0.07377524187110382
2,11,red_protein,NN,wsplit_2,1.0,inf,0.07377524187110382
2,11,red_protein,NN,wsplit_3,1.0,inf,0.07377524187110382
2,11,red_protein,NN,wsplit_4,1.0,inf,0.07377524187110382
2,12,red_protein,NN,split,1.0,1.2049182461065087,0.06879585985100649
2,12,red_protein,NN,wsplit_1,1.0,1.2049182461065087,0.06879585985100649
2,12,red_protein,NN,wsplit_2,1.0,1.2049182461065087,0.06879585985100649
2,12,red_protein,NN,wsplit_3,1.0,1.2049182461065087,0.06879585985100649
2,12,red_protein,NN,wsplit_4,1.0,1.2049182461065087,0.06879585985100649
2,13,red_protein,NN,split,1.0,0.9358857174697575,0.0728057449343089
2,13,red_protein,NN,wsplit_1,1.0,0.5950647362689538,0.0728057449343089
2,13,red_protein,NN,wsplit_2,1.0,0.9358857174697575,0.0728057449343089
2,13,red_protein,NN,wsplit_3,1.0,0.9358857174697575,0.0728057449343089
2,13,red_protein,NN,wsplit_4,1.0,0.9358857174697575,0.0728057449343089
2,14,red_protein,NN,split,1.0,0.8302822408298289,0.08528270524350279
2,14,red_protein,NN,wsplit_1,1.0,inf,0.08528270524350279
2,14,red_protein,NN,wsplit_2,1.0,inf,0.08528270524350279
2,14,red_protein,NN,wsplit_3,1.0,inf,0.08528270524350279
2,14,red_protein,NN,wsplit_4,1.0,inf,0.08528270524350279
2,15,red_protein,NN,split,1.0,0.8824511972261881,0.07977437869144921
2,15,red_protein,NN,wsplit_1,1.0,0.7936092717607213,0.07977437869144921
2,15,red_protein,NN,wsplit_2,1.0,0.8824511972261881,0.07977437869144921
2,15,red_protein,NN,wsplit_3,1.0,0.8824511972261881,0.07977437869144921
2,15,red_protein,NN,wsplit_4,1.0,0.8824511972261881,0.07977437869144921
3,0,red_protein,NN,split,1.0,0.9731708487521009,0.08874358495705519
3,0,red_protein,NN,wsplit_1,1.0,1.0717838525219363,0.08874358495705519
3,0,red_protein,NN,wsplit_2,1.0,1.0717838525219363,0.08874358495705519
3,0,red_protein,NN,wsplit_3,1.0,1.0717838525219363,0.08874358495705519
3,0,red_protein,NN,wsplit_4,1.0,1.0717838525219363,0.08874358495705519
3,1,red_protein,NN,split,1.0,1.0483968428529522,0.10057900980093329
3,1,red_protein,NN,wsplit_1,1.0,1.422693362353014,0.10057900980093329
3,1,red_protein,NN,wsplit_2,1.0,1.0668459638621117,0.10057900980093329
3,1,red_protein,NN,wsplit_3,1.0,1.0668459638621117,0.10057900980093329
3,1,red_protein,NN,wsplit_4,1.0,1.0668459638621117,0.10057900980093329
3,2,red_protein,NN,split,0.0,1.0005635546422629,0.08535871491654971
3,2,red_protein,NN,wsplit_1,1.0,inf,0.08535871491654971
3,2,red_protein,NN,wsplit_2,1.0,inf,0.08535871491654971
3,2,red_protein,NN,wsplit_3,1.0,inf,0.08535871491654971
3,2,red_protein,NN,wsplit_4,1.0,inf,0.08535871491654971
3,3,red_protein,NN,split,1.0,1.0228670916613227,0.08748341510817442
3,3,red_protein,NN,wsplit_1,1.0,inf,0.08748341510817442
3,3,red_protein,NN,wsplit_2,1.0,inf,0.08748341510817442
3,3,red_protein,NN,wsplit_3,1.0,inf,0.08748341510817442
3,3,red_protein,NN,wsplit_4,1.0,inf,0.08748341510817442
3,4,red_protein,NN,split,1.0,0.9224708862064002,0.08857485963128772
3,4,red_protein,NN,wsplit_1,1.0,0.7831401609249369,0.08857485963128772
3,4,red_protein,NN,wsplit_2,1.0,0.7503909614486008,0.08857485963128772
3,4,red_protein,NN,wsplit_3,1.0,0.7503909614486008,0.08857485963128772
3,4,red_protein,NN,wsplit_4,1.0,0.7503909614486008,0.08857485963128772
3,5,red_protein,NN,split,1.0,0.8978517755033917,0.09147324550252602
3,5,red_protein,NN,wsplit_1,1.0,1.1498597768468535,0.09147324550252602
3,5,red_protein,NN,wsplit_2,1.0,inf,0.09147324550252602
3,5,red_protein,NN,wsplit_3,1.0,inf,0.09147324550252602
3,5,red_protein,NN,wsplit_4,1.0,inf,0.09147324550252602
3,6,red_protein,NN,split,1.0,0.9957511352456634,0.0859535611648821
3,6,red_protein,NN,wsplit_1,1.0,inf,0.0859535611648821
3,6,red_protein,NN,wsplit_2,1.0,inf,0.0859535611648821
3,6,red_protein,NN,wsplit_3,1.0,inf,0.0859535611648821
3,6,red_protein,NN,wsplit_4,1.0,inf,0.0859535611648821
3,7,red_protein,NN,split,1.0,0.9630370890561214,0.0872091734240063
3,7,red_protein,NN,wsplit_1,1.0,0.7177122096784752,0.0872091734240063
3,7,red_protein,NN,wsplit_2,1.0,1.1373408061171895,0.0872091734240063
3,7,red_protein,NN,wsplit_3,1.0,1.1373408061171895,0.0872091734240063
3,7,red_protein,NN,wsplit_4,1.0,1.1373408061171895,0.0872091734240063
3,8,red_protein,NN,split,0.0,0.9305654924264437,0.09659699372106875
3,8,red_protein,NN,wsplit_1,1.0,inf,0.09659699372106875
3,8,red_protein,NN,wsplit_2,1.0,inf,0.09659699372106875
3,8,red_protein,NN,wsplit_3,1.0,inf,0.09659699372106875
3,8,red_protein,NN,wsplit_4,1.0,inf,0.09659699372106875
3,9,red_protein,NN,split,1.0,1.132131874287944,0.08526756779982196
3,9,red_protein,NN,wsplit_1,1.0,inf,0.08526756779982196
3,9,red_protein,NN,wsplit_2,1.0,1.7557695453724178,0.08526756779982196
3,9,red_protein,NN,wsplit_3,1.0,1.7557695453724178,0.08526756779982196
3,9,red_protein,NN,wsplit_4,1.0,1.7557695453724178,0.08526756779982196
3,10,red_protein,NN,split,1.0,1.0773170779891288,0.10389336055747478
3,10,red_protein,NN,wsplit_1,1.0,inf,0.10389336055747478
3,10,red_protein,NN,wsplit_2,1.0,inf,0.10389336055747478
3,10,red_protein,NN,wsplit_3,1.0,inf,0.10389336055747478
3,10,red_protein,NN,wsplit_4,1.0,inf,0.10389336055747478
3,11,red_protein,NN,split,1.0,0.909847119229694,0.08567424049017734
3,11,red_protein,NN,wsplit_1,1.0,1.810299275572516,0.08567424049017734
3,11,red_protein,NN,wsplit_2,1.0,1.810299275572516,0.08567424049017734
3,11,red_protein,NN,wsplit_3,1.0,1.810299275572516,0.08567424049017734
3,11,red_protein,NN,wsplit_4,1.0,1.810299275572516,0.08567424049017734
3,12,red_protein,NN,split,0.0,0.9048983278814062,0.09942083556802447
3,12,red_protein,NN,wsplit_1,0.0,1.0077509493123644,0.09942083556802447
3,12,red_protein,NN,wsplit_2,1.0,1.435597019552036,0.09942083556802447
3,12,red_protein,NN,wsplit_3,1.0,1.435597019552036,0.09942083556802447
3,12,red_protein,NN,wsplit_4,1.0,1.435597019552036,0.09942083556802447
3,13,red_protein,NN,split,1.0,0.7234036674330058,0.09272926382850917
3,13,red_protein,NN,wsplit_1,1.0,0.7234036674330058,0.09272926382850917
3,13,red_protein,NN,wsplit_2,1.0,1.3084067893991187,0.09272926382850917
3,13,red_protein,NN,wsplit_3,1.0,1.3084067893991187,0.09272926382850917
3,13,red_protein,NN,wsplit_4,1.0,1.3084067893991187,0.09272926382850917
3,14,red_protein,NN,split,1.0,1.0556841862748754,0.09279830673234399
3,14,red_protein,NN,wsplit_1,1.0,1.1391655140590258,0.09279830673234399
3,14,red_protein,NN,wsplit_2,1.0,1.9325369889905,0.09279830673234399
3,14,red_protein,NN,wsplit_3,1.0,1.9325369889905,0.09279830673234399
3,14,red_protein,NN,wsplit_4,1.0,1.9325369889905,0.09279830673234399
3,15,red_protein,NN,split,1.0,0.9026834874739162,0.11260075548268654
3,15,red_protein,NN,wsplit_1,1.0,0.9205665894315203,0.11260075548268654
3,15,red_protein,NN,wsplit_2,1.0,1.9527852948007287,0.11260075548268654
3,15,red_protein,NN,wsplit_3,1.0,1.9527852948007287,0.11260075548268654
3,15,red_protein,NN,wsplit_4,1.0,1.9527852948007287,0.11260075548268654
4,0,red_protein,NN,split,1.0,1.0168979234365318,0.09242379405526527
4,0,red_protein,NN,wsplit_1,1.0,inf,0.09242379405526527
4,0,red_protein,NN,wsplit_2,1.0,inf,0.09242379405526527
4,0,red_protein,NN,wsplit_3,1.0,inf,0.09242379405526527
4,0,red_protein,NN,wsplit_4,1.0,inf,0.09242379405526527
4,1,red_protein,NN,split,1.0,1.0200726374769973,0.10071399211532571
4,1,red_protein,NN,wsplit_1,1.0,inf,0.10071399211532571
4,1,red_protein,NN,wsplit_2,1.0,inf,0.10071399211532571
4,1,red_protein,NN,wsplit_3,1.0,inf,0.10071399211532571
4,1,red_protein,NN,wsplit_4,1.0,inf,0.10071399211532571
4,2,red_protein,NN,split,1.0,1.0565076077843714,0.10110291274285665
4,2,red_protein,NN,wsplit_1,1.0,inf,0.10110291274285665
4,2,red_protein,NN,wsplit_2,1.0,inf,0.10110291274285665
4,2,red_protein,NN,wsplit_3,1.0,inf,0.10110291274285665
4,2,red_protein,NN,wsplit_4,1.0,inf,0.10110291274285665
4,3,red_protein,NN,split,1.0,1.2741689635053386,0.09497782956083697
4,3,red_protein,NN,wsplit_1,1.0,1.3229800485755276,0.09497782956083697
4,3,red_protein,NN,wsplit_2,1.0,1.32507153226961,0.09497782956083697
4,3,red_protein,NN,wsplit_3,1.0,1.32507153226961,0.09497782956083697
4,3,red_protein,NN,wsplit_4,1.0,1.32507153226961,0.09497782956083697
4,4,red_protein,NN,split,1.0,1.187222822530226,0.11169606549552176
4,4,red_protein,NN,wsplit_1,1.0,1.6533019158847746,0.11169606549552176
4,4,red_protein,NN,wsplit_2,1.0,1.6533019158847746,0.11169606549552176
4,4,red_protein,NN,wsplit_3,1.0,1.6533019158847746,0.11169606549552176
4,4,red_protein,NN,wsplit_4,1.0,1.6533019158847746,0.11169606549552176
4,5,red_protein,NN,split,0.0,1.271331527114822,0.11172558867178732
4,5,red_protein,NN,wsplit_1,1.0,inf,0.11172558867178732
4,5,red_protein,NN,wsplit_2,1.0,inf,0.11172558867178732
4,5,red_protein,NN,wsplit_3,1.0,inf,0.11172558867178732
4,5,red_protein,NN,wsplit_4,1.0,inf,0.11172558867178732
4,6,red_protein,NN,split,1.0,0.9784186872392967,0.10427866121681682
4,6,red_protein,NN,wsplit_1,1.0,inf,0.10427866121681682
4,6,red_protein,NN,wsplit_2,1.0,inf,0.10427866121681682
4,6,red_protein,NN,wsplit_3,1.0,inf,0.10427866121681682
4,6,red_protein,NN,wsplit_4,1.0,inf,0.10427866121681682
4,7,red_protein,NN,split,1.0,1.2074822185016503,0.10478709075032289
4,7,red_protein,NN,wsplit_1,1.0,1.6111822335297652,0.10478709075032289
4,7,red_protein,NN,wsplit_2,1.0,inf,0.10478709075032289
4,7,red_protein,NN,wsplit_3,1.0,inf,0.10478709075032289
4,7,red_protein,NN,wsplit_4,1.0,inf,0.10478709075032289
4,8,red_protein,NN,split,0.0,1.031193171595775,0.09901888165565524
4,8,red_protein,NN,wsplit_1,1.0,inf,0.09901888165565524
4,8,red_protein,NN,wsplit_2,1.0,inf,0.09901888165565524
4,8,red_protein,NN,wsplit_3,1.0,inf,0.09901888165565524
4,8,red_protein,NN,wsplit_4,1.0,inf,0.09901888165565524
4,9,red_protein,NN,split,1.0,1.67665099342674,0.14591403434175845
