seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
209,2,blue,ridge,full_1fcs,1.0,2.22,1.3693469469500568,1.4607065677434612
209,2,blue,ridge,full_mfcs,1.0,2.22,1.3693469469500568,1.4607065677434612
209,3,blue,ridge,full_ex,1.0,1.16,1.460673725874418,1.4399832749271575
209,3,blue,ridge,full_1fcs,1.0,1.9000000000000001,1.460673725874418,1.4399832749271575
209,3,blue,ridge,full_mfcs,1.0,1.8800000000000001,1.460673725874418,1.4399832749271575
209,4,blue,ridge,full_ex,1.0,1.06,1.4503303601816608,1.4638567170178567
209,4,blue,ridge,full_1fcs,1.0,1.94,1.4503303601816608,1.4638567170178567
209,4,blue,ridge,full_mfcs,1.0,1.74,1.4503303601816608,1.4638567170178567
209,5,blue,ridge,full_ex,1.0,1.06,1.4548386053936162,1.4409748285285848
209,5,blue,ridge,full_1fcs,1.0,1.96,1.4548386053936162,1.4409748285285848
209,5,blue,ridge,full_mfcs,1.0,1.78,1.4548386053936162,1.4409748285285848
210,1,blue,ridge,full_ex,1.0,0.68,0.537309644713748,0.7809873993017534
210,1,blue,ridge,full_1fcs,1.0,2.22,0.537309644713748,0.7809873993017534
210,1,blue,ridge,full_mfcs,1.0,2.22,0.537309644713748,0.7809873993017534
210,2,blue,ridge,full_ex,1.0,1.26,0.9442417200915192,0.5706314577337549
210,2,blue,ridge,full_1fcs,1.0,2.22,0.9442417200915192,0.5706314577337549
210,2,blue,ridge,full_mfcs,1.0,1.42,0.9442417200915192,0.5706314577337549
210,3,blue,ridge,full_ex,1.0,0.92,0.6706668991514472,0.734384492726698
210,3,blue,ridge,full_1fcs,1.0,2.0,0.6706668991514472,0.734384492726698
210,3,blue,ridge,full_mfcs,1.0,2.0,0.6706668991514472,0.734384492726698
210,4,blue,ridge,full_ex,1.0,0.8200000000000001,0.7911821095106739,0.547009050195646
210,4,blue,ridge,full_1fcs,1.0,2.04,0.7911821095106739,0.547009050195646
210,4,blue,ridge,full_mfcs,1.0,2.22,0.7911821095106739,0.547009050195646
210,5,blue,ridge,full_ex,1.0,0.8200000000000001,0.8454226185007625,0.8210027093814478
210,5,blue,ridge,full_1fcs,1.0,2.22,0.8454226185007625,0.8210027093814478
210,5,blue,ridge,full_mfcs,1.0,2.22,0.8454226185007625,0.8210027093814478
211,1,blue,ridge,full_ex,1.0,1.62,1.1302456481668275,0.655284626708273
211,1,blue,ridge,full_1fcs,1.0,2.22,1.1302456481668275,0.655284626708273
211,1,blue,ridge,full_mfcs,1.0,2.22,1.1302456481668275,0.655284626708273
211,2,blue,ridge,full_ex,1.0,1.76,1.2297922989165688,1.4998128942643754
211,2,blue,ridge,full_1fcs,1.0,2.22,1.2297922989165688,1.4998128942643754
211,2,blue,ridge,full_mfcs,1.0,2.22,1.2297922989165688,1.4998128942643754
211,3,blue,ridge,full_ex,1.0,1.84,1.4291411140894539,1.4533836368891646
211,3,blue,ridge,full_1fcs,1.0,2.22,1.4291411140894539,1.4533836368891646
211,3,blue,ridge,full_mfcs,1.0,2.22,1.4291411140894539,1.4533836368891646
211,4,blue,ridge,full_ex,1.0,1.22,1.4533716371636203,1.4968386475087727
211,4,blue,ridge,full_1fcs,1.0,1.9000000000000001,1.4533716371636203,1.4968386475087727
211,4,blue,ridge,full_mfcs,1.0,1.8800000000000001,1.4533716371636203,1.4968386475087727
211,5,blue,ridge,full_ex,1.0,1.08,1.4750997621015831,1.4804470047520193
211,5,blue,ridge,full_1fcs,1.0,1.98,1.4750997621015831,1.4804470047520193
211,5,blue,ridge,full_mfcs,1.0,1.74,1.4750997621015831,1.4804470047520193
212,1,blue,ridge,full_ex,1.0,1.62,1.6795075353400122,1.5070230868503973
212,1,blue,ridge,full_1fcs,1.0,2.22,1.6795075353400122,1.5070230868503973
212,1,blue,ridge,full_mfcs,1.0,2.22,1.6795075353400122,1.5070230868503973
212,2,blue,ridge,full_ex,1.0,1.32,1.5169805316779987,1.3908085683149825
212,2,blue,ridge,full_1fcs,1.0,2.22,1.5169805316779987,1.3908085683149825
212,2,blue,ridge,full_mfcs,1.0,2.22,1.5169805316779987,1.3908085683149825
212,3,blue,ridge,full_ex,1.0,1.04,1.3908599808008208,1.3543652004150661
212,3,blue,ridge,full_1fcs,1.0,1.6600000000000001,1.3908599808008208,1.3543652004150661
212,3,blue,ridge,full_mfcs,1.0,1.6600000000000001,1.3908599808008208,1.3543652004150661
212,4,blue,ridge,full_ex,1.0,0.96,0.9319166847416435,1.3997737796177356
212,4,blue,ridge,full_1fcs,0.0,0.24,0.9319166847416435,1.3997737796177356
212,4,blue,ridge,full_mfcs,0.0,0.36,0.9319166847416435,1.3997737796177356
212,5,blue,ridge,full_ex,1.0,1.32,1.4966235483795818,1.4265809159991063
212,5,blue,ridge,full_1fcs,1.0,2.22,1.4966235483795818,1.4265809159991063
212,5,blue,ridge,full_mfcs,1.0,2.22,1.4966235483795818,1.4265809159991063
213,1,blue,ridge,full_ex,1.0,0.76,1.0655555433534492,1.2796503880035102
213,1,blue,ridge,full_1fcs,1.0,2.22,1.0655555433534492,1.2796503880035102
213,1,blue,ridge,full_mfcs,1.0,2.22,1.0655555433534492,1.2796503880035102
213,2,blue,ridge,full_ex,1.0,0.66,1.3600381869531804,1.3344186657955732
213,2,blue,ridge,full_1fcs,1.0,2.22,1.3600381869531804,1.3344186657955732
213,2,blue,ridge,full_mfcs,1.0,2.22,1.3600381869531804,1.3344186657955732
213,3,blue,ridge,full_ex,1.0,0.64,1.3344267916003996,1.2856784940037491
213,3,blue,ridge,full_1fcs,1.0,1.76,1.3344267916003996,1.2856784940037491
213,3,blue,ridge,full_mfcs,1.0,1.7,1.3344267916003996,1.2856784940037491
213,4,blue,ridge,full_ex,0.0,0.66,0.619970968326589,1.4894986685241292
213,4,blue,ridge,full_1fcs,0.0,0.46,0.619970968326589,1.4894986685241292
213,4,blue,ridge,full_mfcs,0.0,0.62,0.619970968326589,1.4894986685241292
213,5,blue,ridge,full_ex,1.0,0.74,1.3605844503297084,1.3978555275676623
213,5,blue,ridge,full_1fcs,1.0,2.22,1.3605844503297084,1.3978555275676623
213,5,blue,ridge,full_mfcs,1.0,2.22,1.3605844503297084,1.3978555275676623
214,1,blue,ridge,full_ex,1.0,1.3800000000000001,1.4578134372796558,1.472716746910041
214,1,blue,ridge,full_1fcs,1.0,1.92,1.4578134372796558,1.472716746910041
214,1,blue,ridge,full_mfcs,1.0,1.92,1.4578134372796558,1.472716746910041
214,2,blue,ridge,full_ex,1.0,1.34,1.2415493065310566,1.5518245018057104
214,2,blue,ridge,full_1fcs,1.0,1.72,1.2415493065310566,1.5518245018057104
214,2,blue,ridge,full_mfcs,1.0,2.22,1.2415493065310566,1.5518245018057104
214,3,blue,ridge,full_ex,1.0,1.34,1.5517118630557754,1.6120691369694307
214,3,blue,ridge,full_1fcs,1.0,2.22,1.5517118630557754,1.6120691369694307
214,3,blue,ridge,full_mfcs,1.0,2.22,1.5517118630557754,1.6120691369694307
214,4,blue,ridge,full_ex,1.0,1.3,1.5818850211644713,1.54785624024447
214,4,blue,ridge,full_1fcs,1.0,2.22,1.5818850211644713,1.54785624024447
214,4,blue,ridge,full_mfcs,1.0,1.9000000000000001,1.5818850211644713,1.54785624024447
214,5,blue,ridge,full_ex,1.0,1.32,1.5705434671249439,1.6221235458989913
214,5,blue,ridge,full_1fcs,1.0,2.22,1.5705434671249439,1.6221235458989913
214,5,blue,ridge,full_mfcs,1.0,1.8800000000000001,1.5705434671249439,1.6221235458989913
215,1,blue,ridge,full_ex,1.0,1.86,1.1637311183692594,1.2762014406992905
215,1,blue,ridge,full_1fcs,1.0,2.22,1.1637311183692594,1.2762014406992905
215,1,blue,ridge,full_mfcs,1.0,2.22,1.1637311183692594,1.2762014406992905
215,2,blue,ridge,full_ex,1.0,1.1,0.3510862285498183,0.2946893086905419
215,2,blue,ridge,full_1fcs,1.0,1.32,0.3510862285498183,0.2946893086905419
215,2,blue,ridge,full_mfcs,1.0,1.32,0.3510862285498183,0.2946893086905419
215,3,blue,ridge,full_ex,1.0,1.02,0.41939622830519174,0.6728627156939035
215,3,blue,ridge,full_1fcs,1.0,1.0,0.41939622830519174,0.6728627156939035
215,3,blue,ridge,full_mfcs,1.0,1.22,0.41939622830519174,0.6728627156939035
215,4,blue,ridge,full_ex,1.0,1.3800000000000001,1.0332668294298206,0.26247708591342156
215,4,blue,ridge,full_1fcs,1.0,1.4000000000000001,1.0332668294298206,0.26247708591342156
215,4,blue,ridge,full_mfcs,1.0,1.6600000000000001,1.0332668294298206,0.26247708591342156
215,5,blue,ridge,full_ex,1.0,1.52,1.2043585022265462,1.3997842079874165
215,5,blue,ridge,full_1fcs,1.0,2.22,1.2043585022265462,1.3997842079874165
215,5,blue,ridge,full_mfcs,1.0,2.22,1.2043585022265462,1.3997842079874165
216,1,blue,ridge,full_ex,1.0,1.18,1.0280826203121802,1.365931907954687
216,1,blue,ridge,full_1fcs,1.0,2.22,1.0280826203121802,1.365931907954687
216,1,blue,ridge,full_mfcs,1.0,2.22,1.0280826203121802,1.365931907954687
216,2,blue,ridge,full_ex,1.0,1.1400000000000001,0.943261865607917,0.6915952928726408
216,2,blue,ridge,full_1fcs,1.0,2.22,0.943261865607917,0.6915952928726408
216,2,blue,ridge,full_mfcs,1.0,2.22,0.943261865607917,0.6915952928726408
216,3,blue,ridge,full_ex,1.0,1.2,1.041782185792842,1.422158004722534
216,3,blue,ridge,full_1fcs,1.0,2.22,1.041782185792842,1.422158004722534
216,3,blue,ridge,full_mfcs,1.0,2.22,1.041782185792842,1.422158004722534
216,4,blue,ridge,full_ex,1.0,0.98,1.0888904075903179,1.2621102788921224
216,4,blue,ridge,full_1fcs,1.0,1.48,1.0888904075903179,1.2621102788921224
216,4,blue,ridge,full_mfcs,1.0,2.02,1.0888904075903179,1.2621102788921224
216,5,blue,ridge,full_ex,1.0,1.1,0.591224225095933,0.33326365353168375
216,5,blue,ridge,full_1fcs,1.0,0.66,0.591224225095933,0.33326365353168375
216,5,blue,ridge,full_mfcs,1.0,1.3,0.591224225095933,0.33326365353168375
217,1,blue,ridge,full_ex,0.0,0.88,0.4668121919988636,1.431062406698488
217,1,blue,ridge,full_1fcs,0.0,1.3800000000000001,0.4668121919988636,1.431062406698488
217,1,blue,ridge,full_mfcs,0.0,1.3800000000000001,0.4668121919988636,1.431062406698488
217,2,blue,ridge,full_ex,1.0,1.44,1.1629161405126227,0.8636678432037569
217,2,blue,ridge,full_1fcs,1.0,2.22,1.1629161405126227,0.8636678432037569
217,2,blue,ridge,full_mfcs,1.0,2.22,1.1629161405126227,0.8636678432037569
217,3,blue,ridge,full_ex,0.0,0.98,0.893553355666076,0.22491575635074493
217,3,blue,ridge,full_1fcs,1.0,2.06,0.893553355666076,0.22491575635074493
217,3,blue,ridge,full_mfcs,1.0,2.22,0.893553355666076,0.22491575635074493
217,4,blue,ridge,full_ex,1.0,1.32,0.5892713422448741,0.19348246760639304
217,4,blue,ridge,full_1fcs,1.0,1.54,0.5892713422448741,0.19348246760639304
217,4,blue,ridge,full_mfcs,1.0,2.0,0.5892713422448741,0.19348246760639304
217,5,blue,ridge,full_ex,1.0,1.1400000000000001,1.2603990825214355,1.2972816055269873
217,5,blue,ridge,full_1fcs,1.0,2.22,1.2603990825214355,1.2972816055269873
217,5,blue,ridge,full_mfcs,1.0,2.22,1.2603990825214355,1.2972816055269873
218,1,blue,ridge,full_ex,1.0,0.92,0.35366196722306664,0.29545892336054413
218,1,blue,ridge,full_1fcs,1.0,1.24,0.35366196722306664,0.29545892336054413
218,1,blue,ridge,full_mfcs,1.0,1.24,0.35366196722306664,0.29545892336054413
218,2,blue,ridge,full_ex,1.0,1.08,0.7157908278190895,0.25191689127386185
218,2,blue,ridge,full_1fcs,1.0,2.22,0.7157908278190895,0.25191689127386185
218,2,blue,ridge,full_mfcs,1.0,2.22,0.7157908278190895,0.25191689127386185
218,3,blue,ridge,full_ex,1.0,1.24,0.7811312814041141,0.662958412830565
218,3,blue,ridge,full_1fcs,1.0,2.22,0.7811312814041141,0.662958412830565
218,3,blue,ridge,full_mfcs,1.0,2.22,0.7811312814041141,0.662958412830565
218,4,blue,ridge,full_ex,1.0,0.96,0.35551047275675857,0.20693993735422947
218,4,blue,ridge,full_1fcs,1.0,0.96,0.35551047275675857,0.20693993735422947
218,4,blue,ridge,full_mfcs,1.0,1.28,0.35551047275675857,0.20693993735422947
218,5,blue,ridge,full_ex,1.0,1.24,0.6997307739743223,0.6703148561784112
218,5,blue,ridge,full_1fcs,1.0,2.22,0.6997307739743223,0.6703148561784112
218,5,blue,ridge,full_mfcs,1.0,2.22,0.6997307739743223,0.6703148561784112
219,1,blue,ridge,full_ex,1.0,0.8,0.9525954349675345,1.3338397013906513
219,1,blue,ridge,full_1fcs,0.0,1.18,0.9525954349675345,1.3338397013906513
219,1,blue,ridge,full_mfcs,0.0,1.18,0.9525954349675345,1.3338397013906513
219,2,blue,ridge,full_ex,1.0,0.86,0.8727889894875541,0.5114261093341291
219,2,blue,ridge,full_1fcs,0.0,0.6,0.8727889894875541,0.5114261093341291
219,2,blue,ridge,full_mfcs,1.0,1.8800000000000001,0.8727889894875541,0.5114261093341291
219,3,blue,ridge,full_ex,1.0,0.96,0.5820527236441971,0.2663392890077739
219,3,blue,ridge,full_1fcs,0.0,0.18,0.5820527236441971,0.2663392890077739
219,3,blue,ridge,full_mfcs,1.0,1.62,0.5820527236441971,0.2663392890077739
219,4,blue,ridge,full_ex,0.0,0.84,0.74482544472812,1.4493542471864265
219,4,blue,ridge,full_1fcs,0.0,0.48,0.74482544472812,1.4493542471864265
219,4,blue,ridge,full_mfcs,1.0,2.04,0.74482544472812,1.4493542471864265
219,5,blue,ridge,full_ex,0.0,1.24,1.3530654308073244,0.3145342211822461
219,5,blue,ridge,full_1fcs,1.0,2.22,1.3530654308073244,0.3145342211822461
219,5,blue,ridge,full_mfcs,1.0,2.22,1.3530654308073244,0.3145342211822461
220,1,blue,ridge,full_ex,1.0,1.74,1.1896429564387618,1.3833157125443627
220,1,blue,ridge,full_1fcs,1.0,2.22,1.1896429564387618,1.3833157125443627
220,1,blue,ridge,full_mfcs,1.0,2.22,1.1896429564387618,1.3833157125443627
220,2,blue,ridge,full_ex,1.0,1.72,1.5624966947104513,1.3613740222859747
220,2,blue,ridge,full_1fcs,1.0,2.22,1.5624966947104513,1.3613740222859747
220,2,blue,ridge,full_mfcs,1.0,2.22,1.5624966947104513,1.3613740222859747
220,3,blue,ridge,full_ex,1.0,1.2,1.2447704528645547,1.523345708043473
220,3,blue,ridge,full_1fcs,0.0,1.62,1.2447704528645547,1.523345708043473
220,3,blue,ridge,full_mfcs,1.0,2.22,1.2447704528645547,1.523345708043473
220,4,blue,ridge,full_ex,1.0,1.2,1.154262696490231,1.6668164708767559
220,4,blue,ridge,full_1fcs,0.0,0.56,1.154262696490231,1.6668164708767559
220,4,blue,ridge,full_mfcs,0.0,1.08,1.154262696490231,1.6668164708767559
220,5,blue,ridge,full_ex,1.0,1.1400000000000001,1.7077396536619818,1.3613626068550713
220,5,blue,ridge,full_1fcs,1.0,2.22,1.7077396536619818,1.3613626068550713
220,5,blue,ridge,full_mfcs,1.0,2.22,1.7077396536619818,1.3613626068550713
221,1,blue,ridge,full_ex,1.0,1.3,0.8563099938295329,0.18840455799252806
221,1,blue,ridge,full_1fcs,0.0,1.98,0.8563099938295329,0.18840455799252806
221,1,blue,ridge,full_mfcs,0.0,1.98,0.8563099938295329,0.18840455799252806
221,2,blue,ridge,full_ex,1.0,1.56,1.230729723639009,0.7965834955012541
221,2,blue,ridge,full_1fcs,1.0,2.22,1.230729723639009,0.7965834955012541
221,2,blue,ridge,full_mfcs,1.0,2.22,1.230729723639009,0.7965834955012541
221,3,blue,ridge,full_ex,1.0,1.46,1.0595143621370722,1.2543861386435937
221,3,blue,ridge,full_1fcs,1.0,1.94,1.0595143621370722,1.2543861386435937
221,3,blue,ridge,full_mfcs,1.0,1.96,1.0595143621370722,1.2543861386435937
221,4,blue,ridge,full_ex,1.0,1.28,0.7199703588622128,0.29190019148716917
221,4,blue,ridge,full_1fcs,1.0,1.5,0.7199703588622128,0.29190019148716917
221,4,blue,ridge,full_mfcs,1.0,1.96,0.7199703588622128,0.29190019148716917
221,5,blue,ridge,full_ex,1.0,1.34,1.2543499210827511,1.2569840575894693
221,5,blue,ridge,full_1fcs,1.0,1.72,1.2543499210827511,1.2569840575894693
221,5,blue,ridge,full_mfcs,1.0,1.9000000000000001,1.2543499210827511,1.2569840575894693
222,1,blue,ridge,full_ex,1.0,1.58,0.8659604853566345,1.3874810619772444
222,1,blue,ridge,full_1fcs,1.0,2.22,0.8659604853566345,1.3874810619772444
222,1,blue,ridge,full_mfcs,1.0,2.22,0.8659604853566345,1.3874810619772444
222,2,blue,ridge,full_ex,1.0,1.54,1.547296820921412,1.3763704623049862
222,2,blue,ridge,full_1fcs,1.0,2.22,1.547296820921412,1.3763704623049862
222,2,blue,ridge,full_mfcs,1.0,2.22,1.547296820921412,1.3763704623049862
222,3,blue,ridge,full_ex,1.0,1.3,1.2103697599030905,1.3095112756825475
222,3,blue,ridge,full_1fcs,1.0,1.18,1.2103697599030905,1.3095112756825475
222,3,blue,ridge,full_mfcs,1.0,2.22,1.2103697599030905,1.3095112756825475
222,4,blue,ridge,full_ex,1.0,1.2,1.0719859181000693,1.4498958955414516
222,4,blue,ridge,full_1fcs,0.0,0.84,1.0719859181000693,1.4498958955414516
222,4,blue,ridge,full_mfcs,1.0,1.6600000000000001,1.0719859181000693,1.4498958955414516
222,5,blue,ridge,full_ex,1.0,1.1,1.3012582023440586,1.4053075966708894
222,5,blue,ridge,full_1fcs,1.0,2.22,1.3012582023440586,1.4053075966708894
222,5,blue,ridge,full_mfcs,1.0,2.22,1.3012582023440586,1.4053075966708894
223,1,blue,ridge,full_ex,1.0,1.2,1.2829862364694087,1.3554348130560865
223,1,blue,ridge,full_1fcs,1.0,2.22,1.2829862364694087,1.3554348130560865
223,1,blue,ridge,full_mfcs,1.0,2.22,1.2829862364694087,1.3554348130560865
223,2,blue,ridge,full_ex,1.0,1.02,0.6400923298981218,0.267114538988187
223,2,blue,ridge,full_1fcs,1.0,0.8200000000000001,0.6400923298981218,0.267114538988187
223,2,blue,ridge,full_mfcs,1.0,1.22,0.6400923298981218,0.267114538988187
223,3,blue,ridge,full_ex,1.0,1.12,1.1278080662549659,1.22232602291327
223,3,blue,ridge,full_1fcs,1.0,1.62,1.1278080662549659,1.22232602291327
223,3,blue,ridge,full_mfcs,1.0,1.84,1.1278080662549659,1.22232602291327
223,4,blue,ridge,full_ex,1.0,1.1,1.0537571719187488,1.0359917079346366
223,4,blue,ridge,full_1fcs,1.0,0.9,1.0537571719187488,1.0359917079346366
223,4,blue,ridge,full_mfcs,1.0,1.28,1.0537571719187488,1.0359917079346366
223,5,blue,ridge,full_ex,1.0,1.08,1.2222927587628185,1.2408307133181966
223,5,blue,ridge,full_1fcs,1.0,1.52,1.2222927587628185,1.2408307133181966
223,5,blue,ridge,full_mfcs,1.0,1.5,1.2222927587628185,1.2408307133181966
224,1,blue,ridge,full_ex,1.0,0.9400000000000001,1.6412592655710803,1.4259083225058335
224,1,blue,ridge,full_1fcs,1.0,2.22,1.6412592655710803,1.4259083225058335
224,1,blue,ridge,full_mfcs,1.0,2.22,1.6412592655710803,1.4259083225058335
224,2,blue,ridge,full_ex,1.0,1.06,1.4813899486770863,1.4111403027509513
224,2,blue,ridge,full_1fcs,1.0,2.22,1.4813899486770863,1.4111403027509513
224,2,blue,ridge,full_mfcs,1.0,2.22,1.4813899486770863,1.4111403027509513
224,3,blue,ridge,full_ex,1.0,1.12,1.5449064270510158,1.3833457269862037
224,3,blue,ridge,full_1fcs,1.0,2.22,1.5449064270510158,1.3833457269862037
224,3,blue,ridge,full_mfcs,1.0,2.22,1.5449064270510158,1.3833457269862037
224,4,blue,ridge,full_ex,1.0,0.86,1.592724030100874,1.5119369420215207
224,4,blue,ridge,full_1fcs,1.0,2.22,1.592724030100874,1.5119369420215207
224,4,blue,ridge,full_mfcs,1.0,2.22,1.592724030100874,1.5119369420215207
224,5,blue,ridge,full_ex,1.0,0.92,1.3831994063029511,1.4026893388235613
224,5,blue,ridge,full_1fcs,1.0,0.7000000000000001,1.3831994063029511,1.4026893388235613
224,5,blue,ridge,full_mfcs,1.0,1.4000000000000001,1.3831994063029511,1.4026893388235613
225,1,blue,ridge,full_ex,1.0,0.9400000000000001,0.39444289456381443,0.3116769722196072
225,1,blue,ridge,full_1fcs,1.0,0.9400000000000001,0.39444289456381443,0.3116769722196072
225,1,blue,ridge,full_mfcs,1.0,0.9400000000000001,0.39444289456381443,0.3116769722196072
225,2,blue,ridge,full_ex,1.0,0.8200000000000001,0.2098717418133202,0.29036712552973687
225,2,blue,ridge,full_1fcs,1.0,0.8200000000000001,0.2098717418133202,0.29036712552973687
225,2,blue,ridge,full_mfcs,1.0,0.8200000000000001,0.2098717418133202,0.29036712552973687
225,3,blue,ridge,full_ex,0.0,1.06,0.7487166237708694,1.3130223996741774
225,3,blue,ridge,full_1fcs,1.0,2.22,0.7487166237708694,1.3130223996741774
225,3,blue,ridge,full_mfcs,1.0,2.22,0.7487166237708694,1.3130223996741774
225,4,blue,ridge,full_ex,0.0,1.26,0.8630906239158074,1.360936735865786
225,4,blue,ridge,full_1fcs,1.0,2.22,0.8630906239158074,1.360936735865786
225,4,blue,ridge,full_mfcs,1.0,2.22,0.8630906239158074,1.360936735865786
225,5,blue,ridge,full_ex,0.0,1.1,0.8106827796199599,1.3358124666952784
225,5,blue,ridge,full_1fcs,1.0,2.1,0.8106827796199599,1.3358124666952784
225,5,blue,ridge,full_mfcs,1.0,2.22,0.8106827796199599,1.3358124666952784
226,1,blue,ridge,full_ex,1.0,0.9,1.3244914257806755,1.545663852491032
226,1,blue,ridge,full_1fcs,1.0,2.22,1.3244914257806755,1.545663852491032
226,1,blue,ridge,full_mfcs,1.0,2.22,1.3244914257806755,1.545663852491032
226,2,blue,ridge,full_ex,1.0,0.9,1.504027693586641,1.5262459553017873
226,2,blue,ridge,full_1fcs,1.0,1.82,1.504027693586641,1.5262459553017873
226,2,blue,ridge,full_mfcs,1.0,1.68,1.504027693586641,1.5262459553017873
226,3,blue,ridge,full_ex,1.0,0.84,1.5151343253168148,1.5115630039226802
226,3,blue,ridge,full_1fcs,1.0,1.8800000000000001,1.5151343253168148,1.5115630039226802
226,3,blue,ridge,full_mfcs,1.0,1.7,1.5151343253168148,1.5115630039226802
226,4,blue,ridge,full_ex,1.0,0.8200000000000001,1.5139440633995334,1.4968124753305776
226,4,blue,ridge,full_1fcs,1.0,1.8800000000000001,1.5139440633995334,1.4968124753305776
226,4,blue,ridge,full_mfcs,1.0,1.72,1.5139440633995334,1.4968124753305776
226,5,blue,ridge,full_ex,1.0,0.8,1.50966164817973,1.4746068838644886
226,5,blue,ridge,full_1fcs,1.0,1.84,1.50966164817973,1.4746068838644886
226,5,blue,ridge,full_mfcs,1.0,1.72,1.50966164817973,1.4746068838644886
227,1,blue,ridge,full_ex,1.0,0.9,1.146459860893229,1.2880796691507714
227,1,blue,ridge,full_1fcs,1.0,2.22,1.146459860893229,1.2880796691507714
227,1,blue,ridge,full_mfcs,1.0,2.22,1.146459860893229,1.2880796691507714
227,2,blue,ridge,full_ex,1.0,0.9,0.7382479610458681,0.6887451717385495
227,2,blue,ridge,full_1fcs,1.0,1.02,0.7382479610458681,0.6887451717385495
227,2,blue,ridge,full_mfcs,1.0,1.86,0.7382479610458681,0.6887451717385495
227,3,blue,ridge,full_ex,1.0,0.88,1.0236499368452792,0.7207539813000886
227,3,blue,ridge,full_1fcs,1.0,2.22,1.0236499368452792,0.7207539813000886
227,3,blue,ridge,full_mfcs,1.0,2.0,1.0236499368452792,0.7207539813000886
227,4,blue,ridge,full_ex,1.0,1.02,1.270049760864855,1.5769575057005434
227,4,blue,ridge,full_1fcs,1.0,2.22,1.270049760864855,1.5769575057005434
227,4,blue,ridge,full_mfcs,1.0,1.94,1.270049760864855,1.5769575057005434
227,5,blue,ridge,full_ex,1.0,0.8,1.4885611699974723,1.4060988267678987
227,5,blue,ridge,full_1fcs,1.0,2.22,1.4885611699974723,1.4060988267678987
227,5,blue,ridge,full_mfcs,1.0,2.22,1.4885611699974723,1.4060988267678987
228,1,blue,ridge,full_ex,1.0,0.88,1.3842962063192805,1.4889993952032625
228,1,blue,ridge,full_1fcs,1.0,2.22,1.3842962063192805,1.4889993952032625
228,1,blue,ridge,full_mfcs,1.0,2.22,1.3842962063192805,1.4889993952032625
228,2,blue,ridge,full_ex,1.0,0.9,1.1140190079814618,1.3272555105082884
228,2,blue,ridge,full_1fcs,1.0,0.9400000000000001,1.1140190079814618,1.3272555105082884
228,2,blue,ridge,full_mfcs,1.0,2.22,1.1140190079814618,1.3272555105082884
228,3,blue,ridge,full_ex,1.0,0.72,1.6123660418794834,1.51161455565974
228,3,blue,ridge,full_1fcs,1.0,2.22,1.6123660418794834,1.51161455565974
228,3,blue,ridge,full_mfcs,1.0,2.22,1.6123660418794834,1.51161455565974
228,4,blue,ridge,full_ex,1.0,1.0,1.546822304110149,1.4171825206401627
228,4,blue,ridge,full_1fcs,1.0,2.04,1.546822304110149,1.4171825206401627
228,4,blue,ridge,full_mfcs,1.0,2.04,1.546822304110149,1.4171825206401627
228,5,blue,ridge,full_ex,1.0,0.8200000000000001,1.3362937013683085,1.4151266577491188
228,5,blue,ridge,full_1fcs,1.0,1.22,1.3362937013683085,1.4151266577491188
228,5,blue,ridge,full_mfcs,1.0,1.6,1.3362937013683085,1.4151266577491188
229,1,blue,ridge,full_ex,1.0,1.6600000000000001,1.4242311876933087,1.367236320009119
229,1,blue,ridge,full_1fcs,1.0,2.22,1.4242311876933087,1.367236320009119
229,1,blue,ridge,full_mfcs,1.0,2.22,1.4242311876933087,1.367236320009119
229,2,blue,ridge,full_ex,1.0,1.28,1.3148335880447626,1.5754462251030408
229,2,blue,ridge,full_1fcs,1.0,1.78,1.3148335880447626,1.5754462251030408
229,2,blue,ridge,full_mfcs,1.0,1.78,1.3148335880447626,1.5754462251030408
229,3,blue,ridge,full_ex,1.0,1.24,1.6247527529708115,1.4466431757583917
229,3,blue,ridge,full_1fcs,1.0,2.22,1.6247527529708115,1.4466431757583917
229,3,blue,ridge,full_mfcs,1.0,2.22,1.6247527529708115,1.4466431757583917
229,4,blue,ridge,full_ex,1.0,1.3,1.2598747971565305,1.5191948005193203
229,4,blue,ridge,full_1fcs,0.0,0.54,1.2598747971565305,1.5191948005193203
229,4,blue,ridge,full_mfcs,1.0,1.8800000000000001,1.2598747971565305,1.5191948005193203
229,5,blue,ridge,full_ex,0.0,1.18,1.0353283108426845,0.29432764710286075
229,5,blue,ridge,full_1fcs,0.0,0.5,1.0353283108426845,0.29432764710286075
229,5,blue,ridge,full_mfcs,0.0,0.5,1.0353283108426845,0.29432764710286075
230,1,blue,ridge,full_ex,1.0,1.28,1.6195914279110153,1.4657976941004913
230,1,blue,ridge,full_1fcs,1.0,2.22,1.6195914279110153,1.4657976941004913
230,1,blue,ridge,full_mfcs,1.0,2.22,1.6195914279110153,1.4657976941004913
230,2,blue,ridge,full_ex,1.0,0.9400000000000001,1.4970707464674486,1.5120124993131216
230,2,blue,ridge,full_1fcs,1.0,2.22,1.4970707464674486,1.5120124993131216
230,2,blue,ridge,full_mfcs,1.0,2.22,1.4970707464674486,1.5120124993131216
230,3,blue,ridge,full_ex,1.0,0.96,1.5120070704881017,1.5122136967411242
230,3,blue,ridge,full_1fcs,1.0,1.8800000000000001,1.5120070704881017,1.5122136967411242
