seed,step,dataset,muh_fun,method,coverage,width,MSE
0,0,blue_protein,NN,split,1.0,1.2892825592884969,0.11920429697125963
0,0,blue_protein,NN,wsplit_1,1.0,inf,0.11920429697125963
0,0,blue_protein,NN,wsplit_2,1.0,inf,0.11920429697125963
0,0,blue_protein,NN,wsplit_3,1.0,inf,0.11920429697125963
0,0,blue_protein,NN,wsplit_4,1.0,inf,0.11920429697125963
0,1,blue_protein,NN,split,1.0,1.0439345795046946,0.11712937408143022
0,1,blue_protein,NN,wsplit_1,1.0,0.9105363413954235,0.11712937408143022
0,1,blue_protein,NN,wsplit_2,1.0,0.9105363413954235,0.11712937408143022
0,1,blue_protein,NN,wsplit_3,1.0,0.9105363413954235,0.11712937408143022
0,1,blue_protein,NN,wsplit_4,1.0,0.9105363413954235,0.11712937408143022
0,2,blue_protein,NN,split,1.0,1.0841239182805325,0.11502886863498706
0,2,blue_protein,NN,wsplit_1,1.0,1.0841239182805325,0.11502886863498706
0,2,blue_protein,NN,wsplit_2,1.0,1.0841239182805325,0.11502886863498706
0,2,blue_protein,NN,wsplit_3,1.0,1.0841239182805325,0.11502886863498706
0,2,blue_protein,NN,wsplit_4,1.0,1.0841239182805325,0.11502886863498706
0,3,blue_protein,NN,split,1.0,1.2868181421427867,0.11743477112500786
0,3,blue_protein,NN,wsplit_1,1.0,inf,0.11743477112500786
0,3,blue_protein,NN,wsplit_2,1.0,1.6579302508467155,0.11743477112500786
0,3,blue_protein,NN,wsplit_3,1.0,1.6579302508467155,0.11743477112500786
0,3,blue_protein,NN,wsplit_4,1.0,1.6579302508467155,0.11743477112500786
0,4,blue_protein,NN,split,1.0,1.2482946390212866,0.12404481315131487
0,4,blue_protein,NN,wsplit_1,1.0,1.632576876033641,0.12404481315131487
0,4,blue_protein,NN,wsplit_2,1.0,1.0106803386187635,0.12404481315131487
0,4,blue_protein,NN,wsplit_3,1.0,1.0106803386187635,0.12404481315131487
0,4,blue_protein,NN,wsplit_4,1.0,1.0106803386187635,0.12404481315131487
0,5,blue_protein,NN,split,1.0,1.0510419593709541,0.1169342599970669
0,5,blue_protein,NN,wsplit_1,1.0,1.9533595790726743,0.1169342599970669
0,5,blue_protein,NN,wsplit_2,1.0,1.0458553722986028,0.1169342599970669
0,5,blue_protein,NN,wsplit_3,1.0,1.0458553722986028,0.1169342599970669
0,5,blue_protein,NN,wsplit_4,1.0,1.0458553722986028,0.1169342599970669
0,6,blue_protein,NN,split,1.0,1.1505690400146764,0.14472088368076821
0,6,blue_protein,NN,wsplit_1,1.0,1.381962073337725,0.14472088368076821
0,6,blue_protein,NN,wsplit_2,1.0,1.381962073337725,0.14472088368076821
0,6,blue_protein,NN,wsplit_3,1.0,1.381962073337725,0.14472088368076821
0,6,blue_protein,NN,wsplit_4,1.0,1.381962073337725,0.14472088368076821
0,7,blue_protein,NN,split,1.0,1.1236930804944507,0.11466050307269235
0,7,blue_protein,NN,wsplit_1,1.0,1.726715081530779,0.11466050307269235
0,7,blue_protein,NN,wsplit_2,1.0,1.104179053265772,0.11466050307269235
0,7,blue_protein,NN,wsplit_3,1.0,1.104179053265772,0.11466050307269235
0,7,blue_protein,NN,wsplit_4,1.0,1.104179053265772,0.11466050307269235
0,8,blue_protein,NN,split,1.0,1.3858076228051537,0.11706240094945562
0,8,blue_protein,NN,wsplit_1,1.0,1.7703165808594918,0.11706240094945562
0,8,blue_protein,NN,wsplit_2,1.0,1.3858076228051537,0.11706240094945562
0,8,blue_protein,NN,wsplit_3,1.0,1.3858076228051537,0.11706240094945562
0,8,blue_protein,NN,wsplit_4,1.0,1.3858076228051537,0.11706240094945562
0,9,blue_protein,NN,split,0.0,1.0089696644966852,0.118855404080261
0,9,blue_protein,NN,wsplit_1,1.0,inf,0.118855404080261
0,9,blue_protein,NN,wsplit_2,1.0,1.4392125249583034,0.118855404080261
0,9,blue_protein,NN,wsplit_3,1.0,1.4392125249583034,0.118855404080261
0,9,blue_protein,NN,wsplit_4,1.0,1.4392125249583034,0.118855404080261
0,10,blue_protein,NN,split,1.0,1.3181927570934233,0.1164828797780308
0,10,blue_protein,NN,wsplit_1,1.0,inf,0.1164828797780308
0,10,blue_protein,NN,wsplit_2,1.0,inf,0.1164828797780308
0,10,blue_protein,NN,wsplit_3,1.0,inf,0.1164828797780308
0,10,blue_protein,NN,wsplit_4,1.0,inf,0.1164828797780308
0,11,blue_protein,NN,split,0.0,1.115719507861189,0.12254171168238588
0,11,blue_protein,NN,wsplit_1,0.0,1.115719507861189,0.12254171168238588
0,11,blue_protein,NN,wsplit_2,0.0,1.0748712006899388,0.12254171168238588
0,11,blue_protein,NN,wsplit_3,0.0,1.115719507861189,0.12254171168238588
0,11,blue_protein,NN,wsplit_4,1.0,1.3319475794931401,0.12254171168238588
0,12,blue_protein,NN,split,1.0,1.0388652177874467,0.12116777195757097
0,12,blue_protein,NN,wsplit_1,1.0,inf,0.12116777195757097
0,12,blue_protein,NN,wsplit_2,1.0,inf,0.12116777195757097
0,12,blue_protein,NN,wsplit_3,1.0,inf,0.12116777195757097
0,12,blue_protein,NN,wsplit_4,1.0,inf,0.12116777195757097
0,13,blue_protein,NN,split,1.0,1.4488309643206114,0.1316404566331
0,13,blue_protein,NN,wsplit_1,1.0,inf,0.1316404566331
0,13,blue_protein,NN,wsplit_2,1.0,1.5625053725312,0.1316404566331
0,13,blue_protein,NN,wsplit_3,1.0,1.5625053725312,0.1316404566331
0,13,blue_protein,NN,wsplit_4,1.0,1.5625053725312,0.1316404566331
0,14,blue_protein,NN,split,1.0,1.2132770293140744,0.126227339769221
0,14,blue_protein,NN,wsplit_1,1.0,1.1332500351718187,0.126227339769221
0,14,blue_protein,NN,wsplit_2,1.0,0.5997437679457852,0.126227339769221
0,14,blue_protein,NN,wsplit_3,1.0,0.9570756409129421,0.126227339769221
0,14,blue_protein,NN,wsplit_4,1.0,1.2132770293140744,0.126227339769221
0,15,blue_protein,NN,split,1.0,1.3107707103639323,0.13189066805376237
0,15,blue_protein,NN,wsplit_1,0.0,1.0521928297922867,0.13189066805376237
0,15,blue_protein,NN,wsplit_2,0.0,0.9328436569941511,0.13189066805376237
0,15,blue_protein,NN,wsplit_3,1.0,1.131734660821928,0.13189066805376237
0,15,blue_protein,NN,wsplit_4,1.0,1.3107707103639323,0.13189066805376237
1,0,blue_protein,NN,split,1.0,1.3647807209963765,0.1107450691577241
1,0,blue_protein,NN,wsplit_1,1.0,inf,0.1107450691577241
1,0,blue_protein,NN,wsplit_2,1.0,inf,0.1107450691577241
1,0,blue_protein,NN,wsplit_3,1.0,inf,0.1107450691577241
1,0,blue_protein,NN,wsplit_4,1.0,inf,0.1107450691577241
1,1,blue_protein,NN,split,1.0,1.263038147268679,0.1063625793624333
1,1,blue_protein,NN,wsplit_1,1.0,1.097025841227067,0.1063625793624333
1,1,blue_protein,NN,wsplit_2,1.0,1.5295192500090327,0.1063625793624333
1,1,blue_protein,NN,wsplit_3,1.0,1.5295192500090327,0.1063625793624333
1,1,blue_protein,NN,wsplit_4,1.0,1.5295192500090327,0.1063625793624333
1,2,blue_protein,NN,split,1.0,1.542737583875637,0.10715868286838903
1,2,blue_protein,NN,wsplit_1,1.0,inf,0.10715868286838903
1,2,blue_protein,NN,wsplit_2,1.0,inf,0.10715868286838903
1,2,blue_protein,NN,wsplit_3,1.0,inf,0.10715868286838903
1,2,blue_protein,NN,wsplit_4,1.0,inf,0.10715868286838903
1,3,blue_protein,NN,split,1.0,1.194662587663664,0.1126655079656656
1,3,blue_protein,NN,wsplit_1,1.0,1.1531816818609975,0.1126655079656656
1,3,blue_protein,NN,wsplit_2,1.0,inf,0.1126655079656656
1,3,blue_protein,NN,wsplit_3,1.0,inf,0.1126655079656656
1,3,blue_protein,NN,wsplit_4,1.0,inf,0.1126655079656656
1,4,blue_protein,NN,split,1.0,1.0284058447386029,0.09620092637593464
1,4,blue_protein,NN,wsplit_1,1.0,0.8965993124064753,0.09620092637593464
1,4,blue_protein,NN,wsplit_2,1.0,0.9203521492491478,0.09620092637593464
1,4,blue_protein,NN,wsplit_3,1.0,1.0284058447386029,0.09620092637593464
1,4,blue_protein,NN,wsplit_4,1.0,1.0284058447386029,0.09620092637593464
1,5,blue_protein,NN,split,1.0,1.5147560741537776,0.10858581791873342
1,5,blue_protein,NN,wsplit_1,1.0,inf,0.10858581791873342
1,5,blue_protein,NN,wsplit_2,1.0,inf,0.10858581791873342
1,5,blue_protein,NN,wsplit_3,1.0,inf,0.10858581791873342
1,5,blue_protein,NN,wsplit_4,1.0,1.6136111254860814,0.10858581791873342
1,6,blue_protein,NN,split,1.0,1.3275882398084318,0.1316553067172711
1,6,blue_protein,NN,wsplit_1,0.0,0.8043098508391728,0.1316553067172711
1,6,blue_protein,NN,wsplit_2,1.0,1.3275882398084318,0.1316553067172711
1,6,blue_protein,NN,wsplit_3,1.0,1.3275882398084318,0.1316553067172711
1,6,blue_protein,NN,wsplit_4,1.0,1.5428209398863597,0.1316553067172711
1,7,blue_protein,NN,split,1.0,1.3535266337366187,0.10047862580899967
1,7,blue_protein,NN,wsplit_1,1.0,inf,0.10047862580899967
1,7,blue_protein,NN,wsplit_2,1.0,inf,0.10047862580899967
1,7,blue_protein,NN,wsplit_3,1.0,inf,0.10047862580899967
1,7,blue_protein,NN,wsplit_4,1.0,inf,0.10047862580899967
1,8,blue_protein,NN,split,1.0,1.3219422517016413,0.10968873144426661
1,8,blue_protein,NN,wsplit_1,1.0,inf,0.10968873144426661
1,8,blue_protein,NN,wsplit_2,1.0,inf,0.10968873144426661
1,8,blue_protein,NN,wsplit_3,1.0,inf,0.10968873144426661
1,8,blue_protein,NN,wsplit_4,1.0,inf,0.10968873144426661
1,9,blue_protein,NN,split,1.0,1.141320371990306,0.10491827335966707
1,9,blue_protein,NN,wsplit_1,1.0,0.4799112109162742,0.10491827335966707
1,9,blue_protein,NN,wsplit_2,1.0,inf,0.10491827335966707
1,9,blue_protein,NN,wsplit_3,1.0,inf,0.10491827335966707
1,9,blue_protein,NN,wsplit_4,1.0,inf,0.10491827335966707
1,10,blue_protein,NN,split,1.0,1.0644317305306692,0.11737069796478002
1,10,blue_protein,NN,wsplit_1,1.0,inf,0.11737069796478002
1,10,blue_protein,NN,wsplit_2,1.0,1.488612668956762,0.11737069796478002
1,10,blue_protein,NN,wsplit_3,1.0,1.47544617569284,0.11737069796478002
1,10,blue_protein,NN,wsplit_4,1.0,1.1016848347259232,0.11737069796478002
1,11,blue_protein,NN,split,1.0,1.2016460696722384,0.11718799258291064
1,11,blue_protein,NN,wsplit_1,1.0,0.840450126863002,0.11718799258291064
1,11,blue_protein,NN,wsplit_2,1.0,1.5086776578169434,0.11718799258291064
1,11,blue_protein,NN,wsplit_3,1.0,1.5086776578169434,0.11718799258291064
1,11,blue_protein,NN,wsplit_4,1.0,2.0394345578646336,0.11718799258291064
1,12,blue_protein,NN,split,1.0,1.146271065885181,0.07979899161156905
1,12,blue_protein,NN,wsplit_1,0.0,0.5201624986551544,0.07979899161156905
1,12,blue_protein,NN,wsplit_2,1.0,1.0803403001956433,0.07979899161156905
1,12,blue_protein,NN,wsplit_3,1.0,1.0803403001956433,0.07979899161156905
1,12,blue_protein,NN,wsplit_4,1.0,1.0803403001956433,0.07979899161156905
1,13,blue_protein,NN,split,1.0,1.3873916143634637,0.08543153800017396
1,13,blue_protein,NN,wsplit_1,1.0,0.5180043915414849,0.08543153800017396
1,13,blue_protein,NN,wsplit_2,1.0,inf,0.08543153800017396
1,13,blue_protein,NN,wsplit_3,1.0,inf,0.08543153800017396
1,13,blue_protein,NN,wsplit_4,1.0,inf,0.08543153800017396
1,14,blue_protein,NN,split,1.0,1.0995724435078413,0.10979222198900382
1,14,blue_protein,NN,wsplit_1,1.0,0.5611970041346805,0.10979222198900382
